nom,code,codeDepartement,siren,codeEpci,codeRegion,codesPostaux,population
Bellicourt,02065,02,210200648,240200493,32,['02420'],587
Benay,02066,02,210200655,200040426,32,['02440'],193
Bergues-sur-Sambre,02067,02,210200663,240200444,32,['02450'],209
Berlancourt,02068,02,210200671,240200444,32,['02250'],85
Berlise,02069,02,210200689,240200634,32,['02340'],105
Bernot,02070,02,210200697,200071983,32,['02120'],441
Berny-Rivière,02071,02,210200705,200071991,32,['02290'],650
Berrieux,02072,02,210200713,240200592,32,['02820'],183
Berry-au-Bac,02073,02,210200721,240200576,32,['02190'],687
Bertaucourt-Epourdon,02074,02,210200739,200071785,32,['02800'],592
Berthenicourt,02075,02,210200747,200040426,32,['02240'],194
Bertricourt,02076,02,210200754,240200576,32,['02190'],153
Besmé,02078,02,210200770,200071769,32,['02300'],164
Besmont,02079,02,210200788,240200600,32,['02500'],147
Besny-et-Loizy,02080,02,210200796,200043495,32,['02870'],327
Béthancourt-en-Vaux,02081,02,210200804,200071785,32,['02300'],432
Beugneux,02082,02,210200812,240200519,32,['02210'],110
Beuvardes,02083,02,210200820,200072031,32,['02130'],751
Bézu-le-Guéry,02084,02,210200838,240200584,32,['02310'],255
Bézu-Saint-Germain,02085,02,210200846,200072031,32,['02400'],1003
Bichancourt,02086,02,210208245,200071785,32,['02300'],999
Bieuxy,02087,02,210200853,200071991,32,['02290'],34
Bièvres,02088,02,210200861,200043495,32,['02860'],88
Billy-sur-Aisne,02089,02,210200879,240200477,32,['02200'],1146
Billy-sur-Ourcq,02090,02,210200887,240200519,32,['02210'],203
Blanzy-lès-Fismes,02091,02,210200895,240200501,32,['02160'],94
Blérancourt,02093,02,210200903,200071769,32,['02300'],1306
Blesmes,02094,02,210200911,200072031,32,['02400'],469
Bohain-en-Vermandois,02095,02,210200929,240200493,32,['02110'],5703
Bois-lès-Pargny,02096,02,210200937,240200469,32,['02270'],194
Boncourt,02097,02,210200945,240200576,32,['02350'],261
Bonneil,02098,02,210200952,200072031,32,['02400'],378
Bonnesvalyn,02099,02,210200960,200072031,32,['02400'],216
Bony,02100,02,210200978,240200493,32,['02420'],138
Bosmont-sur-Serre,02101,02,210200986,240200469,32,['02250'],186
Bouconville-Vauclair,02102,02,210200994,240200592,32,['02860'],188
Boué,02103,02,210201000,240200444,32,['02450'],1331
Bouffignereux,02104,02,210201018,240200576,32,['02160'],98
Bouresches,02105,02,210201026,200072031,32,['02400'],193
Bourg-et-Comin,02106,02,210201034,240200592,32,['02160'],810
Bourguignon-sous-Coucy,02107,02,210201042,200071769,32,['02300'],105
Bourguignon-sous-Montbavin,02108,02,210201059,200071769,32,['02000'],158
La Bouteille,02109,02,210201067,240200444,32,['02140'],473
Braine,02110,02,210201075,240200501,32,['02220'],2232
Brancourt-en-Laonnois,02111,02,210201083,200071769,32,['02320'],726
Brancourt-le-Grand,02112,02,210201091,240200493,32,['02110'],554
Brasles,02114,02,210201109,200072031,32,['02400'],1558
Braye-en-Laonnois,02115,02,210201117,240200592,32,['02000'],186
Braye-en-Thiérache,02116,02,210201125,240200444,32,['02140'],142
Bray-Saint-Christophe,02117,02,210208070,200071892,32,['02480'],67
Braye,02118,02,210208088,240200501,32,['02880'],129
Brécy,02119,02,210208096,200072031,32,['02210'],321
Brenelle,02120,02,210208104,240200501,32,['02220'],196
Breny,02121,02,210208146,240200519,32,['02210'],237
Brie,02122,02,210201133,200071785,32,['02870'],55
Brissay-Choigny,02123,02,210208112,200040426,32,['02240'],299
Brissy-Hamégicourt,02124,02,210208120,200040426,32,['02240'],651
Brumetz,02125,02,210208153,200072031,32,['02810'],183
Brunehamel,02126,02,210201141,240200634,32,['02360'],448
Bruyères-sur-Fère,02127,02,210201158,200072031,32,['02130'],191
Bruyères-et-Montbérault,02128,02,210201166,200043495,32,['02860'],1447
Bruys,02129,02,210201174,240200501,32,['02220'],19
Bucilly,02130,02,210201182,240200600,32,['02500'],198
Bucy-le-Long,02131,02,210208161,240200501,32,['02880'],1883
Bucy-lès-Cerny,02132,02,210201190,200043495,32,['02870'],192
Bucy-lès-Pierrepont,02133,02,210201208,240200576,32,['02350'],403
Buire,02134,02,210201216,240200600,32,['02500'],854
Buironfosse,02135,02,210201224,240200444,32,['02620'],1148
Burelles,02136,02,210201232,240200444,32,['02140'],128
Bussiares,02137,02,210201240,200072031,32,['02810'],151
Buzancy,02138,02,210201257,240200519,32,['02200'],200
Caillouël-Crépigny,02139,02,210201265,200071785,32,['02300'],447
Camelin,02140,02,210201273,200071769,32,['02300'],457
La Capelle,02141,02,210201281,240200444,32,['02260'],1772
Castres,02142,02,210201299,200071892,32,['02680'],251
Le Catelet,02143,02,210201307,240200493,32,['02420'],184
Caulaincourt,02144,02,210201315,240200493,32,['02490'],140
Caumont,02145,02,210201323,200071785,32,['02300'],545
Celles-lès-Condé,02146,02,210201331,200072031,32,['02330'],96
Celles-sur-Aisne,02148,02,210201356,240200501,32,['02370'],256
Cerizy,02149,02,210201364,200040426,32,['02240'],60
Cerny-en-Laonnois,02150,02,210201372,200043495,32,['02860'],62
Cerny-lès-Bucy,02151,02,210201380,200043495,32,['02870'],116
Cerseuil,02152,02,210201398,240200501,32,['02220'],87
Cessières-Suzy,02153,02,200086338,200043495,32,['02320'],775
Chacrise,02154,02,210201414,240200519,32,['02200'],365
Chaillevois,02155,02,210201422,200071769,32,['02000'],177
Chalandry,02156,02,210201430,240200469,32,['02270'],258
Chambry,02157,02,210201448,200043495,32,['02000'],834
Chamouille,02158,02,210201455,200043495,32,['02860'],271
Champs,02159,02,210201463,200071769,32,['02670'],302
Chaourse,02160,02,210201471,240200634,32,['02340'],527
La Chapelle-sur-Chézy,02162,02,210201497,240200584,32,['02570'],298
Charly-sur-Marne,02163,02,210201505,240200584,32,['02310'],2585
Le Charmel,02164,02,210201513,200072031,32,['02850'],327
Charmes,02165,02,210201521,200071785,32,['02800'],1655
Chartèves,02166,02,210201539,200072031,32,['02400'],359
Chassemy,02167,02,210201547,240200501,32,['02370'],888
Château-Thierry,02168,02,210201554,200072031,32,['02400'],15306
Châtillon-lès-Sons,02169,02,210201562,240200469,32,['02270'],84
Châtillon-sur-Oise,02170,02,210201570,200040426,32,['02240'],124
Chaudardes,02171,02,210201588,240200576,32,['02160'],90
Chaudun,02172,02,210201596,240200519,32,['02200'],251
Chauny,02173,02,210201604,200071785,32,['02300'],11438
Chavignon,02174,02,210201612,240200501,32,['02000'],835
Chavigny,02175,02,210201620,240200477,32,['02880'],164
Chavonne,02176,02,210201638,240200501,32,['02370'],207
Chérêt,02177,02,210201646,200043495,32,['02860'],141
Chermizy-Ailles,02178,02,210201653,240200592,32,['02860'],110
Chéry-Chartreuve,02179,02,210201661,240200501,32,['02220'],381
Chéry-lès-Pouilly,02180,02,210201679,240200469,32,['02000'],726
Chéry-lès-Rozoy,02181,02,210201687,240200634,32,['02360'],85
Chevennes,02182,02,210201695,240200444,32,['02250'],113
Chevregny,02183,02,210201703,240200592,32,['02000'],185
Chevresis-Monceau,02184,02,210201711,200040426,32,['02270'],346
Chézy-en-Orxois,02185,02,210201729,200072031,32,['02810'],385
Chézy-sur-Marne,02186,02,210201737,240200584,32,['02570'],1336
Chierry,02187,02,210201745,200072031,32,['02400'],1146
Chigny,02188,02,210201752,200071983,32,['02120'],145
Chivres-en-Laonnois,02189,02,210201760,240200576,32,['02350'],345
Chivres-Val,02190,02,210201778,240200501,32,['02880'],523
Chivy-lès-Étouvelles,02191,02,210201786,200043495,32,['02000'],511
Chouy,02192,02,210201794,200071991,32,['02210'],370
Cierges,02193,02,210208260,200072031,32,['02130'],65
Cilly,02194,02,210201810,240200469,32,['02250'],179
Ciry-Salsogne,02195,02,210201828,240200501,32,['02220'],900
Clacy-et-Thierret,02196,02,210201836,200043495,32,['02000'],306
Clairfontaine,02197,02,210201802,240200444,32,['02260'],530
Clamecy,02198,02,210201844,240200501,32,['02880'],228
Clastres,02199,02,210201851,200071892,32,['02440'],597
Clermont-les-Fermes,02200,02,210201869,240200634,32,['02340'],104
Cœuvres-et-Valsery,02201,02,210201877,200071991,32,['02600'],449
Coincy,02203,02,210201885,200072031,32,['02210'],1268
Coingt,02204,02,210201893,240200600,32,['02360'],64
Colligis-Crandelain,02205,02,210201901,200043495,32,['02860'],219
Colonfay,02206,02,210201919,240200444,32,['02120'],75
Commenchon,02207,02,210201927,200071785,32,['02300'],217
Concevreux,02208,02,210201935,240200576,32,['02160'],262
Condé-en-Brie,02209,02,210201943,200072031,32,['02330'],691
Condé-sur-Aisne,02210,02,210201950,240200501,32,['02370'],361
Condé-sur-Suippe,02211,02,210201968,240200576,32,['02190'],310
Condren,02212,02,210201976,200071785,32,['02700'],702
Connigis,02213,02,210201984,200072031,32,['02330'],342
Contescourt,02214,02,210201992,200071892,32,['02680'],61
Corbeny,02215,02,210202008,240200592,32,['02820'],842
Corcy,02216,02,210202016,200071991,32,['02600'],290
Coucy-le-Château-Auffrique,02217,02,210202024,200071769,32,['02380'],992
Coucy-lès-Eppes,02218,02,210202032,240200576,32,['02840'],627
Coucy-la-Ville,02219,02,210202040,200071769,32,['02380'],196
Coulonges-Cohan,02220,02,210202057,200072031,32,['02130'],442
Coupru,02221,02,210202065,240200584,32,['02310'],154
Courbes,02222,02,210202073,200071785,32,['02800'],34
Courboin,02223,02,210202081,200072031,32,['02330'],304
Courcelles-sur-Vesle,02224,02,210202099,240200501,32,['02220'],340
Courchamps,02225,02,210202107,200072031,32,['02810'],83
Courmelles,02226,02,210202115,240200477,32,['02200'],1877
Courmont,02227,02,210202123,200072031,32,['02130'],120
Courtemont-Varennes,02228,02,210202131,200072031,32,['02850'],346
Courtrizy-et-Fussigny,02229,02,210202149,240200576,32,['02820'],74
Couvrelles,02230,02,210202156,240200501,32,['02220'],186
Couvron-et-Aumencourt,02231,02,210202164,240200469,32,['02270'],949
Coyolles,02232,02,210202172,200071991,32,['02600'],365
Cramaille,02233,02,210202180,240200519,32,['02130'],145
Craonne,02234,02,210202198,240200592,32,['02160'],84
Craonnelle,02235,02,210202206,240200592,32,['02160'],114
Crécy-au-Mont,02236,02,210202214,200071769,32,['02380'],329
Crécy-sur-Serre,02237,02,210202222,240200469,32,['02270'],1499
Crépy,02238,02,210202230,200043495,32,['02870'],1798
Crézancy,02239,02,210202248,200072031,32,['02650'],1250
Croix-Fonsomme,02240,02,210202255,240200493,32,['02110'],198
La Croix-sur-Ourcq,02241,02,210202263,200072031,32,['02210'],91
Crouttes-sur-Marne,02242,02,210202271,240200584,32,['02310'],640
Crouy,02243,02,210202289,240200477,32,['02880'],2958
Crupilly,02244,02,210202297,200071983,32,['02120'],63
Cuffies,02245,02,210202305,240200477,32,['02880'],1797
Cugny,02246,02,210202313,200071892,32,['02480'],608
Cuirieux,02248,02,210202321,240200469,32,['02350'],156
Cuiry-Housse,02249,02,210202339,240200519,32,['02220'],101
Cuiry-lès-Chaudardes,02250,02,210202347,240200592,32,['02160'],72
Cuiry-lès-Iviers,02251,02,210202354,240200634,32,['02360'],27
Cuissy-et-Geny,02252,02,210202362,240200592,32,['02160'],71
Cuisy-en-Almont,02253,02,210202370,240200477,32,['02200'],357
Cutry,02254,02,210202388,200071991,32,['02600'],128
Cys-la-Commune,02255,02,210202396,240200501,32,['02220'],155
Dagny-Lambercy,02256,02,210202404,240200634,32,['02140'],130
Dallon,02257,02,210202412,200071892,32,['02680'],437
Dammard,02258,02,210202420,200071991,32,['02470'],372
Dampleux,02259,02,210202438,200071991,32,['02600'],390
Danizy,02260,02,210202446,200071785,32,['02800'],654
Dercy,02261,02,210202453,240200469,32,['02270'],389
Deuillet,02262,02,210202461,200071785,32,['02700'],208
Dhuizel,02263,02,210202479,240200501,32,['02220'],114
Dizy-le-Gros,02264,02,210202487,240200634,32,['02340'],724
Dohis,02265,02,210202495,240200634,32,['02360'],93
Dolignon,02266,02,210202503,240200634,32,['02360'],44
Dommiers,02267,02,210202511,200071991,32,['02600'],297
Domptin,02268,02,210202529,240200584,32,['02310'],635
Dorengt,02269,02,210202537,240200444,32,['02450'],154
Douchy,02270,02,210202545,240200493,32,['02590'],164
Dravegny,02271,02,210202552,200072031,32,['02130'],129
Droizy,02272,02,210202560,240200519,32,['02210'],77
Dury,02273,02,210202578,200071892,32,['02480'],199
Ébouleau,02274,02,210202586,240200576,32,['02350'],192
Effry,02275,02,210202594,240200600,32,['02500'],316
Englancourt,02276,02,210202602,240200444,32,['02260'],115
Épagny,02277,02,210202610,200071991,32,['02290'],343
Éparcy,02278,02,210202628,240200600,32,['02500'],30
Épaux-Bézu,02279,02,210202636,200072031,32,['02400'],552
Épieds,02280,02,210202644,200072031,32,['02400'],408
L'Épine-aux-Bois,02281,02,210202651,240200584,32,['02540'],252
Eppes,02282,02,210202669,200043495,32,['02840'],432
Erlon,02283,02,210202677,240200469,32,['02250'],285
Erloy,02284,02,210202685,240200444,32,['02260'],104
Esquéhéries,02286,02,210202693,240200444,32,['02170'],861
Essigny-le-Grand,02287,02,210202701,200040426,32,['02690'],1045
Essigny-le-Petit,02288,02,210202719,200071892,32,['02100'],349
Essises,02289,02,210202727,240200584,32,['02570'],413
Essômes-sur-Marne,02290,02,210202735,200072031,32,['02400'],2730
Estrées,02291,02,210202743,240200493,32,['02420'],410
Étampes-sur-Marne,02292,02,210202750,200072031,32,['02400'],1331
Étaves-et-Bocquiaux,02293,02,210202768,240200493,32,['02110'],551
Étouvelles,02294,02,210202776,200043495,32,['02000'],206
Étréaupont,02295,02,210202784,240200444,32,['02580'],850
Étreillers,02296,02,210202792,240200493,32,['02590'],1187
Étrépilly,02297,02,210202800,200072031,32,['02400'],123
Étreux,02298,02,210202818,200071983,32,['02510'],1454
Évergnicourt,02299,02,210202826,240200576,32,['02190'],534
Faverolles,02302,02,210202842,200071991,32,['02600'],332
Fayet,02303,02,210202859,200071892,32,['02100'],684
La Fère,02304,02,210202867,200071785,32,['02800'],2845
Fère-en-Tardenois,02305,02,210202875,200072031,32,['02130'],2970
La Ferté-Chevresis,02306,02,210202883,200040426,32,['02270'],513
La Ferté-Milon,02307,02,210202891,200071991,32,['02460'],2055
Fesmy-le-Sart,02308,02,210202909,240200444,32,['02450'],489
Festieux,02309,02,210202917,200043495,32,['02840'],683
Fieulaine,02310,02,210202925,200071892,32,['02110'],250
Filain,02311,02,210202933,240200501,32,['02000'],118
La Flamengrie,02312,02,210202941,240200444,32,['02260'],1088
Flavigny-le-Grand-et-Beaurain,02313,02,210202958,200071983,32,['02120'],444
Flavy-le-Martel,02315,02,210202966,200071892,32,['02520'],1660
Fleury,02316,02,210202974,200071991,32,['02600'],124
Fluquières,02317,02,210202982,240200493,32,['02590'],212
Folembray,02318,02,210202990,200071769,32,['02670'],1377
Fonsomme,02319,02,210203006,200071892,32,['02110'],500
Fontaine-lès-Clercs,02320,02,210203014,200071892,32,['02680'],233
Fontaine-lès-Vervins,02321,02,210203022,240200444,32,['02140'],892
Fontaine-Notre-Dame,02322,02,210203030,200071892,32,['02110'],383
Fontaine-Uterte,02323,02,210203048,240200493,32,['02110'],138
Fontenelle,02324,02,210203055,240200444,32,['02170'],288
Fontenoy,02326,02,210203071,200071991,32,['02290'],467
Foreste,02327,02,210203089,240200493,32,['02590'],159
Fossoy,02328,02,210203097,200072031,32,['02650'],512
Fourdrain,02329,02,210203105,200071785,32,['02870'],434
Francilly-Selency,02330,02,210203113,240200493,32,['02760'],546
Franqueville,02331,02,210203121,240200444,32,['02140'],108
Fresnes-en-Tardenois,02332,02,210203139,200072031,32,['02130'],271
Fresnes-sous-Coucy,02333,02,210203147,200071769,32,['02380'],163
Fresnoy-le-Grand,02334,02,210203154,240200493,32,['02230'],2946
Fressancourt,02335,02,210203162,200071785,32,['02800'],179
Frières-Faillouël,02336,02,210203170,200071785,32,['02700'],981
Froidestrées,02337,02,210203188,240200444,32,['02260'],177
Froidmont-Cohartille,02338,02,210203196,240200469,32,['02270'],250
Gandelu,02339,02,210203204,200072031,32,['02810'],695
Gauchy,02340,02,210203212,200071892,32,['02430'],5216
Gercy,02341,02,210203220,240200444,32,['02140'],262
Gergny,02342,02,210203238,240200444,32,['02260'],130
Germaine,02343,02,210203246,240200493,32,['02590'],82
Gibercourt,02345,02,210203261,200040426,32,['02440'],40
Gizy,02346,02,210203279,240200576,32,['02350'],654
Gland,02347,02,210203287,200072031,32,['02400'],438
Goudelancourt-lès-Berrieux,02349,02,210203303,240200592,32,['02820'],56
Goudelancourt-lès-Pierrepont,02350,02,210203311,240200576,32,['02350'],138
Goussancourt,02351,02,210203329,200072031,32,['02130'],113
Gouy,02352,02,210203337,240200493,32,['02420'],563
Grandlup-et-Fay,02353,02,210203345,240200469,32,['02350'],281
Grandrieux,02354,02,210203352,240200634,32,['02360'],79
Gricourt,02355,02,210203360,240200493,32,['02100'],945
Grisolles,02356,02,210203378,200072031,32,['02210'],234
Gronard,02357,02,210203386,240200444,32,['02140'],70
Grougis,02358,02,210203394,200071983,32,['02110'],321
Grugies,02359,02,210203402,200071892,32,['02680'],1274
Villeneuve-sur-Aisne,02360,02,200085280,240200576,32,['02190'],2780
Guise,02361,02,210203428,200071983,32,['02120'],4559
Guivry,02362,02,210203436,200071785,32,['02300'],238
Guny,02363,02,210203444,200071769,32,['02300'],374
Guyencourt,02364,02,210203451,240200576,32,['02160'],254
Hannapes,02366,02,210203469,200071983,32,['02510'],326
Happencourt,02367,02,210203477,200071892,32,['02480'],146
Haramont,02368,02,210203485,200071991,32,['02600'],568
Harcigny,02369,02,210203493,240200444,32,['02140'],242
Hargicourt,02370,02,210203501,240200493,32,['02420'],590
Harly,02371,02,210203519,200071892,32,['02100'],1567
Hartennes-et-Taux,02372,02,210203527,240200519,32,['02210'],344
Hary,02373,02,210203535,240200444,32,['02140'],193
Lehaucourt,02374,02,210203543,240200493,32,['02420'],853
Hautevesnes,02375,02,210203550,200072031,32,['02810'],160
Hauteville,02376,02,210203568,200071983,32,['02120'],177
Haution,02377,02,210203576,240200444,32,['02140'],133
La Hérie,02378,02,210203584,240200600,32,['02500'],126
Le Hérie-la-Viéville,02379,02,210203592,240200444,32,['02120'],198
Hinacourt,02380,02,210203600,200040426,32,['02440'],26
Hirson,02381,02,210203618,240200600,32,['02500'],8685
Holnon,02382,02,210203626,240200493,32,['02760'],1360
Homblières,02383,02,210203634,200071892,32,['02720'],1441
Houry,02384,02,210203642,240200444,32,['02140'],57
Housset,02385,02,210203659,240200444,32,['02250'],165
Iron,02386,02,210203667,200071983,32,['02510'],225
Itancourt,02387,02,210203675,200040426,32,['02240'],1007
Iviers,02388,02,210203683,240200600,32,['02360'],221
Jaulgonne,02389,02,210203691,200072031,32,['02850'],666
