code,population
08353,720
08354,821
08355,387
08356,178
08357,779
08358,255
08360,198
08361,1636
08362,7445
08363,5825
08364,128
08365,1330
08366,672
08367,2266
08368,221
08369,131
08370,571
08372,66
08373,284
08374,125
08375,178
08376,250
08377,154
08378,108
08379,243
08380,216
08381,818
08382,96
08383,101
08384,143
08385,1066
08386,343
08387,182
08388,344
08389,327
08390,79
08391,941
08392,190
08393,66
08394,72
08395,144
08396,122
08397,54
08398,91
08399,138
08400,515
08401,225
08402,835
08403,1928
08404,214
08405,235
08406,373
08407,59
08408,561
08409,16376
08410,177
08411,88
08412,156
08413,257
08415,329
08416,173
08417,281
08418,223
08419,1351
08420,1186
08421,94
08422,135
08424,128
08425,46
08426,95
08427,211
08428,144
08429,529
08430,39
08431,100
08432,105
08433,59
08434,52
08435,873
08436,402
08437,174
08438,105
08439,147
08440,129
08444,128
08445,414
08446,81
08448,1032
08449,648
08450,224
08451,375
08452,265
08453,104
08454,84
08455,91
08456,228
08457,1063
08458,180
08459,140
08460,152
08461,204
08462,128
08463,55
08464,79
08465,43
08466,69
08467,107
08468,194
08469,477
08470,66
08471,32
08472,297
08473,302
08476,418
08477,109
08478,238
08479,202
08480,3588
08481,253
08482,103
08483,526
08484,79
08485,199
08486,1465
08487,1940
08488,2901
08489,216
08490,4169
08491,3556
08492,329
08494,455
08496,124
08497,1227
08498,381
08499,316
08500,56
08501,41
08502,91
08503,121
09001,57
09002,634
09003,381
09004,120
09005,128
09006,56
09007,73
09008,120
09009,267
09011,74
09012,28
09013,81
09014,192
09015,702
09016,217
09017,112
09018,90
09019,560
09020,35
09021,118
09022,222
09023,119
09024,203
09025,53
09026,151
09027,79
09029,159
09030,501
09031,43
09032,1285
09033,36
09034,38
09035,198
09037,42
09038,381
09039,339
09040,289
09041,205
09042,992
09043,672
09044,167
09045,197
09046,66
09047,1072
09048,82
09049,177
09050,529
09051,151
09052,166
09053,19
09054,354
09055,92
09056,413
09057,315
09058,193
09059,122
09060,761
09061,499
09062,212
09063,115
09064,40
09065,223
09066,622
09067,211
09068,44
09069,25
09070,332
09071,220
09072,37
09073,200
09074,149
09075,283
09076,202
09077,190
09078,73
09079,797
09080,172
09081,275
09082,453
09083,21
09084,97
09085,412
09086,334
09087,45
09088,15
09089,56
09090,38
09091,200
09092,61
09093,151
09094,138
09095,154
09096,41
09097,116
09098,67
09099,379
09100,95
09101,287
09102,174
09103,895
09104,775
09105,741
09106,359
09107,625
09108,174
09109,184
09110,93
09111,307
09113,569
09114,132
09115,126
09116,370
09117,106
09118,179
09119,540
09120,348
09121,749
09122,9515
09123,114
09124,1041
09125,429
09126,82
09127,125
09128,316
09129,114
09130,730
09131,147
09132,245
09133,23
09134,33
09136,72
09137,201
09138,194
09139,103
09140,122
09141,73
09142,125
09143,37
09145,247
09146,58
09147,177
09148,121
09149,192
09150,200
09151,55
09152,20
09153,119
09154,61
09155,48
09156,20
09157,2391
09158,254
09159,91
09160,6052
09161,618
09162,15
09163,81
09164,489
09165,233
09166,105
09167,2360
09168,183
09169,121
09170,250
09171,70
09172,24
09173,283
09174,358
09175,93
09176,513
09177,246
09178,43
09179,79
09180,119
09181,1181
09182,734
09183,102
09184,49
09185,3872
09186,101
09187,351
09188,1203
09189,168
09190,112
09192,112
09193,60
09194,3114
09195,29
09196,79
09197,17
09198,216
09199,695
09200,97
09201,78
09202,335
09203,154
09204,253
09205,85
09206,553
09207,1476
09208,120
09209,1010
09210,411
09211,117
09212,107
09213,240
09214,768
09215,119
09216,63
09217,154
09218,92
09219,185
09220,165
09221,248
09222,27
09223,562
09224,486
09225,15938
09226,37
09227,194
09228,226
09229,476
09230,62
09231,165
09232,31
09233,45
09234,121
09235,861
09236,368
09237,30
09238,840
09239,138
09240,295
09241,368
09242,54
09243,85
09244,720
09245,1270
09246,532
09247,160
09249,146
09250,90
09251,165
09252,90
09253,391
09254,249
09256,59
09257,631
09258,466
09259,153
09260,30
09261,6415
09262,378
09263,23
09264,1285
09265,2855
09266,72
09267,125
09268,1367
09269,365
09270,230
09271,85
09272,1337
09273,668
09274,338
09275,370
09276,221
09277,690
09279,48
09280,659
09281,123
09282,4815
09283,398
09284,188
09285,704
09287,11
09289,1461
09290,158
09291,105
09292,58
09293,678
09294,101
09295,96
09296,150
09297,27
09298,83
09299,430
09300,176
09301,372
09303,319
09304,17
09305,352
09306,3013
09307,154
09308,207
09309,156
09310,44
09311,21
09312,3232
09313,158
09314,262
09315,121
09316,109
09318,126
09319,114
09320,28
09321,310
09322,268
09323,90
09324,3495
09325,32
09326,121
09327,235
09328,213
09329,698
09330,29
09331,727
09332,2295
09334,554
09335,41
09336,957
09338,154
09339,778
09340,156
09341,153
09342,238
10002,232
10003,3537
10004,207
10005,250
10006,2767
10007,104
10008,113
10009,86
10010,46
10011,208
10012,300
10013,143
10014,186
10015,379
10017,123
10018,1030
10019,380
10020,503
10021,156
10022,200
10023,193
10024,170
10025,172
10026,37
10027,59
10028,117
10029,154
10030,1568
10031,475
10032,301
10033,4774
10034,2932
10035,747
10037,432
10038,197
10039,114
10040,165
10041,51
10042,201
10043,121
10044,34
10045,180
10046,109
10047,42
10048,162
10049,525
10050,194
10051,1078
10052,220
10053,603
10054,110
10055,261
10056,247
10057,53
10058,235
10059,112
10060,2933
10061,667
10062,199
10063,402
10064,2754
10065,84
10066,437
10067,1889
10068,121
10069,115
10070,482
10071,52
10072,34
10073,125
10074,504
10075,100
10076,257
10077,105
10078,27
10079,133
10080,1017
10081,12324
10082,240
10083,344
10084,1011
10085,65
10086,257
10087,51
10089,701
10090,228
10091,139
10092,129
10093,103
10094,593
10095,287
10096,444
10097,157
10098,312
10099,527
10100,1134
10101,172
10102,181
10103,154
10104,306
10105,26
10106,141
10107,102
10108,81
10109,226
10110,568
10111,103
10112,178
10113,198
10114,706
10115,1997
10116,317
10117,147
10118,92
10119,174
10120,200
10121,328
10122,223
10123,847
10124,266
10125,312
10126,129
10127,57
10128,74
10129,307
10130,98
10131,354
10132,241
10133,257
10134,86
10135,96
10136,117
10137,33
10138,142
10139,160
10140,1125
10141,718
10142,1849
10143,161
10144,155
10145,207
10146,92
10147,129
10148,409
10149,333
10150,250
10151,884
10153,611
10154,71
10155,182
10156,707
10157,214
10158,526
10159,86
10160,39
10161,49
10162,295
10163,41
10164,734
10165,336
10166,397
10167,90
10168,81
10169,219
10170,476
10171,227
10172,154
10173,460
10174,168
10175,171
10176,156
10177,150
10178,257
10179,471
10180,96
10181,214
10182,119
10183,35
10184,127
10185,209
10186,529
10187,391
10188,210
10189,58
10190,576
10191,896
10192,129
10193,302
10194,94
10195,287
10196,219
10197,170
10198,104
10199,347
10200,95
10201,69
10202,216
10203,374
10204,141
10205,85
10206,128
10207,130
10208,290
10209,2225
10210,457
10211,997
10212,113
10213,159
10214,90
10215,261
10216,2038
10217,33
10218,168
10219,69
10220,1505
10221,160
10222,434
10223,726
10224,1761
10225,235
10226,113
10227,340
10228,204
10229,102
10230,674
10231,624
10232,325
10233,1488
10234,271
10235,50
10236,56
10237,590
10238,439
10239,589
10240,467
10241,61
10242,158
10243,104
10245,812
10246,256
10247,120
10248,393
10249,403
10250,222
10251,254
10252,61
10253,143
10254,329
10255,287
10256,405
10257,29
10258,277
10259,361
10260,652
10261,1021
10262,395
10263,446
10264,113
10265,3279
10266,46
10267,297
10268,5946
10269,153
10270,265
10271,598
10272,179
10273,23
10274,310
10275,596
10276,335
10278,136
10279,47
10280,816
10281,287
10282,1375
10283,129
10284,150
10285,69
10286,206
10287,1477
10288,265
10289,966
10290,232
10291,180
10293,159
10294,61
10295,324
10296,182
10297,5146
10298,1160
10299,513
10300,289
10301,176
10302,85
10303,77
10304,183
10305,87
10306,236
10307,365
10308,209
10309,96
10310,211
10312,169
10313,356
10314,410
10315,45
10316,216
10317,1207
10318,156
10319,322
10320,230
10321,3621
10323,14623
10324,159
10325,4633
10326,169
10327,116
10328,389
10329,521
10330,112
10331,568
10332,495
10333,12701
10334,590
10335,237
10336,391
10337,33
10338,177
10339,294
10340,2305
10341,355
10342,404
10343,6738
10344,912
10345,383
10346,51
10347,207
10348,228
10349,2889
10350,638
10351,365
10352,1752
10353,891
10354,137
10355,69
10356,311
10357,3179
10358,1062
10359,510
10360,972
10361,246
10362,10496
10363,547
10364,72
10365,125
10366,63
10367,681
10368,1025
10369,202
10370,250
10371,308
10372,419
10373,378
10374,153
10375,334
10376,154
10377,111
10378,68
10379,457
10380,77
10381,995
10382,1036
10383,184
10384,204
10386,217
10387,62597
10388,43
10389,112
10390,120
10391,298
10392,402
10393,180
10394,166
10395,293
10396,499
10397,167
10398,74
10399,721
10400,116
10401,2317
10402,244
10403,52
10404,111
10405,58
10406,1858
10408,134
10409,611
10410,105
10411,28
10412,949
10414,125
10416,243
10417,207
10418,198
10419,739
10420,2685
10421,147
10422,185
10423,408
10424,63
10425,270
10426,907
10427,200
10428,99
10429,249
10430,84
10431,102
10432,71
10433,253
10434,57
10435,190
10436,176
10437,600
10438,222
10439,123
10440,144
10441,231
10442,699
10443,43
10444,226
10445,54
11001,550
11002,170
11003,201
11004,337
11005,1338
11006,78
11007,119
11008,388
11009,1592
11010,270
11011,467
11012,2155
11013,355
11014,1495
11015,261
11016,80
11017,75
11018,1211
11019,62
11020,35
11021,513
11022,1123
11023,745
11024,782
11025,308
11026,172
11027,793
11028,376
11029,61
11030,114
11031,21
11032,247
11033,1339
11034,853
11035,238
11036,161
11037,950
11038,46
11039,47
11040,1754
11041,1243
11042,235
11043,221
11044,104
11045,144
11046,55
11047,48
11048,722
11049,3226
11051,184
11052,340
11053,287
11054,269
11055,240
11056,167
11057,28
11058,251
11059,144
11060,50
11061,313
11062,19
11063,606
11064,373
11065,51
11066,104
11067,1832
11068,1473
11069,46673
11070,338
11071,223
11072,163
11073,59
11074,307
11075,134
11076,12467
11077,500
11078,206
11079,215
11080,167
11081,1601
11082,10
11083,56
11084,1005
11085,960
11086,897
11087,93
11088,1640
11089,408
11090,615
11091,1139
11092,91
11093,28
11094,27
11095,312
11096,32
11098,899
11099,2585
11100,29
11101,52
11102,571
11103,1122
11104,52
11105,706
11106,5785
11107,77
11108,46
11109,52
11110,116
11111,921
11112,83
11113,113
11114,41
11115,916
11116,4044
11117,114
11118,46
11119,293
11120,527
11121,111
11122,771
11123,148
11124,651
11125,152
11126,477
11127,71
11128,146
11129,1712
11130,229
11131,582
11132,1256
11133,45
11134,50
11135,12
11136,859
11137,129
11138,523
11139,77
11140,1256
11141,124
11142,194
11143,110
11144,1096
11145,3713
11146,412
11147,5
11148,559
11149,79
11150,449
11151,523
11152,131
11153,250
11154,51
11155,79
11156,105
11157,212
11158,297
11159,137
11160,35
11161,127
11162,57
11163,46
11164,1515
11165,303
11166,77
11167,125
11168,102
11169,90
11170,5131
11172,597
11173,129
11174,56
11175,479
11176,56
11177,31
11178,1278
11179,90
11180,61
11181,406
11182,175
11183,268
11184,93
11185,544
11186,54
11187,60
11188,1712
11189,108
11190,1243
11191,150
11192,783
11193,282
11194,155
11195,393
11196,181
11197,608
11198,1013
11199,1517
11200,134
11201,851
11202,4581
11203,11112
11204,43
11205,131
11206,10161
11207,241
11208,81
11209,244
11210,1132
11211,537
11212,577
11213,47
11214,426
11215,863
11216,365
11217,1309
11218,82
11219,19
11220,702
11221,302
11222,176
11223,25
11224,27
11225,929
11226,84
11227,40
11228,148
11229,26
11230,32
11231,98
11232,46
11233,752
11234,185
11235,58
11236,245
11238,141
11239,81
11240,556
11241,339
11242,175
11243,625
11244,90
11245,38
11246,45
11247,38
11248,69
11249,83
11250,35
11251,737
11252,320
11253,833
11254,1980
11255,1482
11256,621
11257,234
11258,2041
11259,1003
11260,109
11261,707
11262,56123
11263,261
11264,1277
11265,41
11266,5905
11267,1113
11268,117
11269,2554
11270,140
11271,32
11272,2496
11273,698
11274,374
11275,205
11276,525
11277,29
11278,75
11279,2714
11280,1087
11281,1241
11282,53
11283,78
11284,466
11285,1143
11286,1177
11287,87
11288,1584
11289,968
11290,117
11291,120
11292,177
11293,920
11294,56
11295,1322
11296,576
11297,148
11299,625
11300,155
11301,1186
11302,263
11303,436
11304,3141
11305,48
11306,51
11307,258
11308,462
11309,91
11310,197
11311,267
11312,109
11313,310
11314,85
11315,1937
11316,212
11317,107
11318,131
11319,77
11320,291
11321,83
11322,1005
11323,273
11324,503
11325,453
11326,76
11327,508
11328,238
11330,509
11331,60
11332,1377
11333,107
11334,118
11335,45
11336,438
11337,381
11338,40
11339,500
11340,518
11341,110
11342,236
11343,116
11344,713
11345,263
11346,131
11347,104
11348,85
11350,51
11351,735
11352,51
11353,2028
11354,28
11355,370
11356,1117
11357,212
11358,24
11359,481
11360,2076
11361,866
11362,204
11363,182
11364,141
11365,41
11366,536
11367,919
11368,121
11369,3039
11370,3251
11371,715
11372,378
11373,69
11374,20
11375,29
11376,95
11377,81
11378,198
11379,5542
11380,133
11381,124
11382,359
11383,333
11384,128
11385,234
11386,467
11387,110
11388,47
11389,15
11390,554
11391,24
11392,268
11393,489
11394,130
11395,28
11396,598
11397,5438
11398,255
11399,106
11400,105
11401,790
11402,24
11404,955
11405,575
11406,32
11407,286
11408,489
11409,105
11410,970
11411,137
11412,56
11413,500
11414,24
11415,125
11416,257
11417,98
11418,1212
11419,64
11420,139
11421,554
11422,345
11423,156
11424,85
11425,1658
11426,1196
11427,299
11428,247
11429,4501
11430,1380
11431,251
11432,335
11433,955
11434,1260
11435,157
11436,370
11437,899
11438,381
11439,408
11440,34
11441,2662
12001,1086
12002,887
12003,342
12004,441
12006,345
12007,177
12008,918
12009,36
12010,158
12011,764
12012,755
12013,3640
12015,229
12016,817
12017,218
12018,180
12019,88
12021,1576
12022,113
12023,104
12024,193
12025,970
12026,1060
12027,209
12028,520
12029,200
12030,376
12031,346
12032,598
12033,2951
12034,295
12035,173
12036,637
12037,609
12038,165
12039,261
12041,268
12042,201
12043,2184
12044,1025
12045,380
12046,574
12047,450
12048,341
12049,457
12050,447
12051,310
12052,4400
12053,337
12054,347
12055,83
12056,3158
12057,936
12058,105
12059,516
12060,113
12061,570
12062,348
12063,2188
12064,274
12065,464
12066,1146
12067,75
12068,872
12069,261
12070,518
12071,337
12072,228
12073,628
12074,292
12075,104
12076,1586
12077,514
12078,180
12079,488
12080,363
12082,191
12083,1472
12084,1558
12085,315
12086,323
12088,223
12089,5196
12090,3196
12091,458
12092,523
12093,181
12094,981
12095,242
12096,4643
12097,250
12098,476
12099,238
12100,2363
12101,1081
12102,2365
12103,283
12104,487
12105,1108
12106,549
12107,318
12108,374
12109,98
12110,340
12111,488
12113,517
12115,308
12116,261
12118,525
12119,1230
12120,2153
12121,726
12122,124
12124,315
12125,277
12127,638
12128,219
12129,448
12130,1123
12131,1518
12133,5962
12134,351
12135,439
12136,936
12137,841
12138,1724
12139,138
12140,975
12141,219
12142,629
12143,62
12144,122
12145,21482
12146,2306
12147,141
12148,1417
12149,150
12150,481
12151,218
12152,128
12153,426
12154,633
12155,334
12156,528
12157,1717
12158,326
12159,556
12160,320
12161,549
12162,1076
12163,211
12164,696
12165,362
12166,113
12167,701
12168,992
12169,2023
12170,373
12171,588
12172,528
12174,3471
12175,189
12176,11797
12177,1028
12178,371
12179,85
12180,73
12181,210
12182,284
12183,219
12184,120
12185,1632
12186,212
12187,348
12188,319
12189,354
12190,288
12191,324
12192,186
12193,282
12194,852
12195,270
12197,1978
12198,1940
12199,2006
12200,1029
12201,1071
12202,24397
12203,555
12204,177
12205,770
12206,631
12207,346
12208,8018
12209,749
12210,455
12211,133
12212,87
12213,624
12214,518
12215,1171
12216,1426
12217,744
12219,377
12220,299
12221,354
12222,187
12223,1602
12224,2217
12225,1606
12226,424
12227,178
12228,308
12229,244
12230,393
12231,717
12232,281
12233,294
12234,624
12235,204
12236,153
12237,648
12238,425
12239,324
12240,401
12241,1759
12242,306
12243,957
12244,889
12246,530
12247,297
12248,607
12249,189
12250,210
12251,322
12252,439
12253,1005
12254,2286
12255,762
12256,367
12257,797
12258,989
12259,643
12260,169
12261,124
12262,713
12263,752
12264,3330
12265,529
12266,547
12267,626
12268,424
12269,126
12270,4079
12272,519
12273,298
12274,114
12275,35
12276,359
12277,523
12278,185
12280,391
12281,745
12282,424
12283,476
12284,344
12286,1219
12287,636
12288,1595
12289,206
12290,490
12291,378
12292,416
12293,136
12294,649
12295,97
12296,528
12297,510
12298,417
12299,684
12300,11681
12301,1976
12303,251
12305,1227
12307,293
13001,147122
13002,21546
13003,2695
13004,50968
13005,47190
13006,1545
13007,12667
13008,565
13009,845
13010,4228
13011,315
13012,600
13013,1917
13014,13834
13015,14984
13016,6316
13017,1516
13018,4471
13019,10006
13020,2179
13021,5705
13022,6782
13023,4801
13024,2655
13025,2358
13026,17809
13027,16201
13028,36441
13029,1494
13030,5380
13031,3803
13032,8076
13033,5739
13034,1730
13035,6854
13036,4421
13037,8800
13038,3531
13039,15512
13040,10164
13041,21501
13042,6698
13043,9899
13044,5201
13045,4854
13046,4281
13047,44438
13048,4436
13049,2044
13050,10018
13051,9052
13052,2705
13053,6184
13054,32515
13055,870321
13056,48506
13057,516
13058,2396
13059,3843
13060,5786
13061,219
13062,4158
13063,26433
13064,2662
13065,3400
13066,5827
13067,2752
13068,2145
13069,10561
13070,6521
13071,21897
13072,3567
13073,5604
13074,5129
13075,11522
13076,3562
13077,16290
13078,8370
13079,1785
13080,5866
13081,12136
13082,4616
13083,4036
13084,5411
13085,5937
13086,8569
13087,4977
13088,5193
13089,3396
13090,125
13091,5648
13092,8617
13093,379
13094,2492
13095,1229
13096,2123
13097,13364
13098,5818
13099,891
13100,9692
13101,3481
13102,6609
13103,45009
13104,7570
13105,6878
13106,11366
13107,5917
13108,15508
13109,2355
13110,10507
13111,1024
13112,8579
13113,8432
13114,5381
13115,2062
13116,805
13117,34418
13118,3668
13119,6623
14001,1194
14003,310
14005,1700
14006,1067
14007,224
14009,1378
14011,1899
14012,195
14014,1256
14015,742
14016,490
14019,216
14020,3798
14021,465
14022,603
14023,69
14024,591
14025,315
14026,1125
14027,4595
14030,1666
14032,275
14033,212
14034,572
14035,1346
14036,171
14037,567
14038,792
14039,802
14040,210
14041,123
14042,1005
14043,69
14044,1065
14045,249
14046,1932
14047,12640
14049,141
14050,185
14053,167
14054,202
14055,409
14057,1470
14059,420
14060,2039
14061,8848
14062,444
14063,213
14064,221
14066,2330
